date,airline,origin,destination,departure_time,distance,arrival_delay,weather_condition,wind_speed,visibility,month,day,weekday,delayed
2024-03-07,6,7,8,2277,1731,50,1,23.6614868866418,2.9602333767437234,3,7,3,1
2024-07-06,4,8,0,1233,1784,36,1,13.079550419844098,2.2744014776878787,7,6,5,1
2024-07-17,5,6,2,1325,351,31,1,24.822985833013146,2.662516593063128,7,17,2,1
2024-09-13,0,9,2,528,1288,5,0,13.45135410723708,8.63092095804072,9,13,4,0
2024-01-16,5,3,11,1672,1869,25,0,14.986369735239156,8.170845702093803,1,16,1,1
2024-11-28,5,5,11,1801,2197,81,2,28.68425637977805,1.0160282259130338,11,28,3,1
2024-07-02,3,11,6,580,873,12,1,11.420157602040254,3.564974420023532,7,2,1,0
2024-01-20,0,0,5,1452,401,13,0,10.495591779556952,7.273121884249898,1,20,5,0
2024-05-06,4,1,3,798,354,88,2,33.594160302469746,1.9728277542405297,5,6,0,1
2024-05-28,0,6,11,756,1438,14,1,21.0060823174028,4.9529311029343,5,28,1,0
2024-11-02,0,6,5,2074,1916,28,0,3.039362086115577,8.536791553138322,11,2,5,1
2024-04-04,4,10,1,2096,541,46,1,17.61364147783469,3.2379504412703994,4,4,3,1
2024-02-13,6,1,11,1442,2401,22,1,14.134627771842649,2.2558697477882546,2,13,1,1
2024-11-03,1,2,5,1585,2237,27,1,19.7052143962216,2.458225835578616,11,3,6,1
2024-03-20,5,1,10,1278,758,9,0,0.3400097059893114,8.192001936163301,3,20,2,0
2024-03-27,4,1,8,831,2364,2,0,9.518825819183457,8.090600740790375,3,27,2,0
2024-01-06,2,11,8,2114,2151,38,1,20.42680611519522,4.614983224825055,1,6,5,1
2024-07-25,6,9,11,1977,1601,34,0,4.908845301606776,8.146262318702002,7,25,3,1
2024-05-31,4,6,5,1300,528,25,0,8.414195439920181,8.859947053097885,5,31,4,1
2024-02-15,1,10,1,1216,1162,4,0,2.5741228823105016,9.049972539616457,2,15,3,0
2024-10-12,6,11,3,830,1715,77,2,49.80431195487032,1.7900417083824929,10,12,5,1
2024-11-15,5,5,0,1902,1488,21,0,11.288742842273926,8.089218119275552,11,15,4,1
2024-05-25,1,3,0,1908,627,43,1,17.296504245676594,2.51740275315691,5,25,5,1
2024-01-11,3,1,7,1051,1864,-4,0,0.965831599373838,8.669968989374823,1,11,3,0
2024-06-08,2,10,5,1495,1809,16,0,9.061140795267582,7.159085036114703,6,8,5,1
2024-02-10,2,8,3,2166,1598,29,0,9.32752975468852,9.774272393729062,2,10,5,1
2024-08-26,5,1,2,1959,513,10,0,5.468293440408956,8.387406366615053,8,26,0,0
2024-10-01,4,5,1,587,2053,11,0,14.09257876718561,8.050319941830569,10,1,1,0
2024-05-27,3,7,1,1852,2366,25,0,10.666550162088996,7.346717456636804,5,27,0,1
2024-03-25,4,11,2,896,767,7,0,0.79429401389428,7.778139558454881,3,25,0,0
2024-06-29,3,8,7,1948,1133,39,1,24.727338123117637,3.89773267943164,6,29,5,1
2024-01-09,3,0,5,2146,1999,103,2,41.31390752570833,0.8331869746596093,1,9,1,1
2024-09-02,6,10,1,570,313,1,0,1.3571233799858002,7.809869100088248,9,2,0,0
2024-11-16,5,4,7,612,1443,12,1,12.402203147177673,2.8736969960348824,11,16,5,0
2024-01-08,4,10,1,1741,1048,94,2,25.68380433872029,1.1369538689717826,1,8,0,1
2024-08-07,1,5,1,896,1885,8,0,6.331793711817872,8.589050377363078,8,7,2,0
2024-09-22,1,4,9,1557,444,95,2,49.169077588611664,0.5435370821278713,9,22,6,1
2024-04-19,3,1,7,1930,754,50,1,24.439935027888872,3.526034985961992,4,19,4,1
2024-11-22,3,2,10,1305,310,22,0,9.3120040373517,7.665285452067225,11,22,4,1
2024-03-09,4,4,0,1491,2226,0,0,8.240971645017495,8.156865661863755,3,9,5,0
2024-07-01,3,3,6,1992,676,15,0,12.426302233837191,8.577682423510819,7,1,0,0
2024-05-23,1,1,5,2296,2357,53,1,13.342258499915408,2.473891704031117,5,23,3,1
2024-08-29,1,3,10,1963,700,30,0,3.0115482809635186,9.43342500999689,8,29,3,1
2024-05-22,3,2,4,1046,2370,-14,0,0.7247555195735933,9.22830953659852,5,22,2,0
2024-09-20,0,4,3,556,1155,18,1,21.26097831741796,2.5516229995038344,9,20,4,1
2024-03-05,4,10,8,886,2311,105,2,46.98654175551647,1.2794600556521991,3,5,1,1
2024-03-19,6,10,4,537,378,93,2,29.58886842028208,1.4329838632089271,3,19,1,1
2024-04-28,1,6,8,753,879,87,2,40.96887852653293,1.816525074410464,4,28,6,1
2024-11-21,3,2,4,2234,440,27,0,5.088299384197246,9.14317564044318,11,21,3,1
2024-09-15,2,5,6,1509,1415,18,0,10.603616065394167,8.489766241301597,9,15,6,1
2024-09-26,0,7,9,576,1191,-13,0,6.6342765918109485,8.21692549469107,9,26,3,0
2024-01-20,4,2,5,1433,345,-3,0,5.276003252442629,7.882090214162416,1,20,5,0
2024-05-29,3,9,11,1043,1488,34,1,11.17484907114901,3.631818182278921,5,29,2,1
2024-01-11,0,2,0,1765,972,58,1,14.12959416584884,3.203898665758426,1,11,3,1
2024-03-02,6,1,3,984,2121,2,1,20.995667016236816,3.249160127923629,3,2,5,0
2024-07-31,4,6,2,1903,953,50,0,0.2822264856323492,7.390519608053148,7,31,2,1
2024-09-08,0,4,6,1793,1460,28,1,20.13520080655562,4.259553077718705,9,8,6,1
2024-02-29,5,6,2,1495,1076,15,0,9.216068570912627,7.3318821419253775,2,29,3,0
2024-08-15,3,8,1,1888,527,29,0,4.562619357358103,9.61161010268227,8,15,3,1
2024-02-13,6,8,1,1997,2145,8,0,5.03841885115013,9.711651894320632,2,13,1,0
2024-03-12,5,0,11,1744,498,120,2,41.61423037636375,1.0935449890152509,3,12,1,1
2024-08-04,3,2,3,1622,1558,7,0,12.225083372631294,9.9515974396459,8,4,6,0
2024-04-07,2,0,7,1375,2274,1,0,14.242424604764366,7.126520968429189,4,7,6,0
2024-06-18,5,3,5,567,2104,-8,0,14.58197860656915,9.774432834527126,6,18,1,0
2024-01-26,1,9,2,1904,1469,5,0,3.744776148384117,9.543441617587751,1,26,4,0
2024-07-18,5,1,2,2141,356,122,2,30.365534956327306,1.9868294117498129,7,18,3,1
2024-11-27,3,11,5,789,588,172,2,45.3665648027535,0.5816457940307644,11,27,2,1
2024-05-03,1,2,8,738,343,-19,0,14.624284529655489,7.980463553748136,5,3,4,0
2024-07-12,2,1,2,1372,1430,42,0,12.527250613487308,7.27257962914953,7,12,4,1
2024-03-12,5,2,10,1098,2372,12,0,13.159173579827476,9.936096539525694,3,12,1,0
2024-02-25,1,11,10,888,1608,46,0,8.813001934710659,9.149875322190107,2,25,6,1
2024-01-25,1,3,5,2060,347,43,1,24.820954826094574,4.453641335833074,1,25,3,1
2024-08-24,0,9,5,2256,1169,20,0,3.5558263369066023,7.773108083208696,8,24,5,1
2024-11-02,5,3,1,1691,1074,17,0,4.21767634291413,7.364185733541293,11,2,5,1
2024-03-08,0,9,7,902,608,-5,0,4.837366331789172,7.608776198466432,3,8,4,0
2024-12-26,1,3,1,528,2383,-2,0,7.817293217388501,7.672906868836801,12,26,3,0
2024-01-05,6,9,7,1162,2404,-11,0,2.1849354499705127,9.354544377180538,1,5,4,0
2024-05-06,1,3,7,921,753,4,1,13.64223446239126,4.838212251347231,5,6,0,0
2024-03-10,5,10,0,1861,2077,29,0,10.320646105712314,7.49763643552674,3,10,6,1
2024-02-02,6,11,6,2287,465,34,0,14.403702947790729,8.281146520930992,2,2,4,1
2024-08-22,4,3,1,1811,1520,155,2,39.22093002525919,0.744159055670349,8,22,3,1
2024-07-08,1,4,3,1526,1662,13,0,13.108506372617285,7.489058797191444,7,8,0,0
2024-03-13,4,10,4,2139,1121,17,0,3.184505825825226,7.468072061421803,3,13,2,1
2024-01-27,6,11,9,2097,1142,81,2,31.793417613842635,1.5127191388013856,1,27,5,1
2024-12-12,0,6,0,1549,2151,35,0,6.7174122125712765,7.394472587979979,12,12,3,1
2024-05-26,4,0,9,594,1795,-18,0,1.9520613444727812,8.344034257025134,5,26,6,0
2024-02-11,1,8,2,1863,370,7,0,14.828650842961892,7.668475609027509,2,11,6,0
2024-01-14,5,8,9,1577,611,18,0,1.0517630783649352,8.694321473998258,1,14,6,1
2024-02-12,1,10,9,619,1773,15,0,13.437017912208008,9.87971659001468,2,12,0,0
2024-03-28,3,11,10,1862,1231,19,0,0.837382861620698,7.567102880946731,3,28,3,1
2024-06-24,5,9,7,857,571,22,0,9.007579231207853,9.123971957526791,6,24,0,1
2024-10-03,0,2,8,799,1020,14,0,9.755656012527872,8.96273248157225,10,3,3,0
2024-07-05,5,8,4,709,1530,79,2,37.95672692017416,1.5802701762180058,7,5,4,1
2024-05-18,0,11,5,594,2484,24,0,0.1661031874940394,7.173261289415461,5,18,5,1
2024-09-24,0,9,7,1378,740,24,0,2.9365975458241245,8.968534411015638,9,24,1,1
2024-07-02,0,1,8,1012,2265,-11,0,5.029198009934075,7.588826168678669,7,2,1,0
2024-04-24,3,5,2,1171,2366,25,0,1.78341100965745,7.027835265017122,4,24,2,1
2024-10-29,1,1,10,1990,847,17,0,10.263912138846663,9.202616239370148,10,29,1,1
2024-05-15,3,6,0,501,2415,3,0,11.494981809537768,9.871613851891734,5,15,2,0
2024-10-31,3,2,4,745,1248,6,1,12.769994964572028,4.035878010594852,10,31,3,0
2024-01-15,4,9,10,1428,1502,12,0,9.771090983994805,8.606911335797074,1,15,0,0
2024-07-21,5,6,4,1129,1033,-24,0,3.953748870761725,9.327561179471935,7,21,6,0
2024-12-12,4,7,11,2071,614,35,0,10.083158171007302,8.160862171009953,12,12,3,1
2024-01-07,3,6,4,2028,1177,21,0,5.4025112984358135,8.345844638414736,1,7,6,1
2024-07-27,1,10,11,1794,1935,20,1,15.809622286634498,4.136875608106633,7,27,5,1
2024-12-14,6,10,1,2069,2068,35,0,0.0832651366275288,9.281674768568449,12,14,5,1
2024-02-20,0,10,6,1567,2400,15,0,6.8985326853752,8.900256361049351,2,20,1,0
2024-08-24,2,8,5,753,2366,1,0,7.300978756631399,9.919087142099826,8,24,5,0
2024-10-14,5,7,11,2185,1362,26,0,10.984873110821969,9.999503528891092,10,14,0,1
2024-03-27,4,9,10,1660,303,6,0,5.524517128901802,8.038813231533759,3,27,2,0
2024-06-24,3,5,10,1889,1226,32,0,12.07840087627496,9.65713279021512,6,24,0,1
2024-08-04,3,7,0,919,1473,7,0,12.877499552700222,9.224496080074085,8,4,6,0
2024-12-30,0,7,8,580,2395,21,1,19.626764468134105,3.3061391758102125,12,30,0,1
2024-10-14,5,9,1,1836,780,30,0,5.287336387187151,9.09409670873349,10,14,0,1
2024-09-19,2,1,10,2133,1349,49,1,17.7614461584795,3.986475124204152,9,19,3,1
2024-05-28,5,11,3,1745,877,-3,0,13.729234585827738,7.376039485991767,5,28,1,0
2024-12-03,6,6,5,1229,1099,33,0,11.872501091392383,9.60914525094518,12,3,1,1
2024-02-19,0,9,6,1302,1223,30,1,19.76242491219512,2.7432707895278767,2,19,0,1
2024-12-22,0,3,9,2282,1535,18,0,1.6338233808065712,9.976011228110517,12,22,6,1
2024-03-09,3,7,3,2073,782,26,0,4.670348401757364,8.2120604999747,3,9,5,1
2024-05-04,2,2,6,964,1612,3,0,7.868805865269813,9.368327870693776,5,4,5,0
2024-12-23,1,11,2,1800,889,42,0,6.322960942369728,8.826873784471136,12,23,0,1
2024-08-14,3,1,3,2065,681,31,0,10.125303709805074,9.505128353346162,8,14,2,1
2024-01-24,2,11,10,889,1479,10,0,11.13910384524964,8.20992114456117,1,24,2,0
2024-06-15,6,6,0,1001,603,146,2,45.8694994022153,1.1716514573780272,6,15,5,1
2024-09-16,6,3,6,1479,1745,8,0,5.163422833646347,9.303124655792423,9,16,0,0
2024-04-01,6,9,2,540,1858,-6,0,1.3450789719908618,8.867043354640419,4,1,0,0
2024-08-11,3,9,7,588,1183,9,0,1.4699027446374897,9.570874755733543,8,11,6,0
2024-01-10,0,5,4,2040,1281,36,1,13.88177556752565,2.6913662241415013,1,10,2,1
2024-10-19,2,0,10,998,392,18,0,3.31183087116453,8.68970682441638,10,19,5,1
2024-03-28,2,7,0,1740,1164,0,0,8.360578805546021,7.376654933633106,3,28,3,0
2024-01-26,2,10,11,872,2197,-11,0,3.900935593954771,7.63123452720502,1,26,4,0
2024-06-18,6,4,5,584,1654,82,2,33.73166140138947,0.7191911385129046,6,18,1,1
2024-07-18,3,8,11,1494,2355,8,0,3.479357361869193,8.156134990640506,7,18,3,0
2024-10-02,2,2,6,649,1429,8,0,6.431278336994345,8.806632167219513,10,2,2,0
2024-06-04,4,7,11,1679,1600,85,2,35.70017791557852,1.1257593201329066,6,4,1,1
2024-06-24,0,5,6,1689,682,7,0,1.089986372448934,8.88315569064712,6,24,0,0
2024-08-03,3,0,7,1436,1656,44,1,20.82111030930148,4.53129902753215,8,3,5,1
2024-03-19,0,7,2,1994,500,56,1,12.84347783399488,3.3749238058426445,3,19,1,1
2024-10-28,5,8,2,2181,882,42,0,0.3355109893066144,9.437257208727967,10,28,0,1
2024-07-30,2,11,1,1568,1024,95,2,30.54564224307316,0.9956941108856344,7,30,1,1
2024-03-18,1,5,3,1924,2352,137,2,35.4166263474499,1.291478976933071,3,18,0,1
2024-08-06,6,5,1,1706,1939,5,0,5.483567127267278,9.458798003576984,8,6,1,0
2024-02-01,1,5,8,1760,1030,12,0,13.104929266020822,7.720417980952821,2,1,3,0
2024-02-13,3,7,5,1563,907,110,2,32.211102604105015,1.4728903146231511,2,13,1,1
2024-07-12,6,9,11,1923,721,38,0,8.486038941202317,8.155890942624222,7,12,4,1
2024-01-07,1,10,3,1112,1855,29,0,8.525159969014988,8.136643346744764,1,7,6,1
2024-04-26,6,9,8,582,436,2,0,9.031079192810704,7.543733776171457,4,26,4,0
2024-10-31,1,10,11,856,2175,127,2,39.67936561257932,0.5777395595748691,10,31,3,1
2024-07-20,0,11,7,1711,872,7,0,13.09603992554562,9.129526022947102,7,20,5,0
2024-04-06,3,10,6,1082,501,9,0,11.421019063277171,7.369197486201934,4,6,5,0
2024-07-16,4,9,10,1396,2358,14,1,21.64931651592679,3.511101065452557,7,16,1,0
2024-07-26,3,5,11,1757,561,3,0,13.5044826953287,7.087974766241063,7,26,4,0
2024-06-04,5,11,7,2200,2386,54,1,10.86089844557286,3.221321577318552,6,4,1,1
2024-03-12,0,1,4,725,2140,6,0,9.483661926590353,8.490538689764563,3,12,1,0
2024-01-04,3,0,11,1653,2260,14,0,7.426813854993509,8.932178415810622,1,4,3,0
2024-06-12,0,9,0,1687,1225,21,0,8.258946850482012,7.390391150891569,6,12,2,1
2024-09-24,6,9,5,1373,2376,-7,0,3.13782670019874,8.088688216696497,9,24,1,0
2024-08-04,4,1,2,1547,304,134,2,40.10838538838348,1.5613599382313386,8,4,6,1
2024-02-13,4,4,10,1968,355,6,0,1.3485258681390038,9.656410767753762,2,13,1,0
2024-10-09,0,3,7,1723,1424,-1,0,7.984630305563066,8.08915306650381,10,9,2,0
2024-02-11,2,3,7,2081,2043,30,0,0.2489575974146213,7.964148236024491,2,11,6,1
2024-07-30,6,8,1,771,1837,6,1,24.436638531621696,3.983788022548661,7,30,1,0
2024-07-02,6,8,6,1295,1102,12,0,10.689548504538529,7.970264681374251,7,2,1,0
2024-11-16,0,3,1,2230,412,85,2,32.65893447192023,1.326180381922165,11,16,5,1
2024-01-03,1,4,8,688,311,-14,0,10.591116046643473,8.870570700625796,1,3,2,0
2024-12-09,0,6,0,1600,1064,8,0,12.110071196141572,7.8198380858468814,12,9,0,0
2024-01-01,1,2,9,642,2385,15,0,1.620215188143559,9.683162880900843,1,1,0,0
2024-09-13,2,6,2,782,1475,-3,0,14.753526051698474,9.06214665769523,9,13,4,0
2024-04-18,2,6,9,1900,1620,26,0,5.8064330520143965,7.0373934293714,4,18,3,1
2024-12-04,0,8,6,925,700,6,1,11.127922046009292,4.001211940594296,12,4,2,0
2024-09-10,6,7,5,2123,789,24,0,13.594637907941843,7.499912561394784,9,10,1,1
2024-08-25,3,3,5,2298,734,14,0,9.799359314350754,8.323315288311685,8,25,6,0
2024-04-25,6,9,2,1374,872,4,0,11.009169031805758,7.960185094562977,4,25,3,0
2024-02-20,2,5,4,2212,1983,18,0,7.112738800242815,7.8229289027513,2,20,1,1
2024-06-29,2,0,2,1346,1645,54,1,19.5328296032731,2.509376292246114,6,29,5,1
2024-04-18,1,6,9,867,1408,0,0,4.645196596342772,9.938003852752566,4,18,3,0
2024-07-22,1,2,6,1200,371,51,2,25.14440553850546,1.4991137308207731,7,22,0,1
2024-07-23,6,0,1,2131,1783,39,0,0.4590957172731102,8.53532182321152,7,23,1,1
2024-04-14,1,3,0,1206,2146,34,1,21.597802944218277,3.1521399552812417,4,14,6,1
2024-09-24,5,3,1,2132,1698,173,2,42.48445030434914,1.0858862006360483,9,24,1,1
2024-12-17,2,2,8,1382,2251,-1,0,11.66050207086445,7.28901526369044,12,17,1,0
2024-07-23,5,11,1,1119,395,-2,0,8.717418051725573,9.501170936131889,7,23,1,0
2024-06-15,6,11,3,613,1222,10,0,13.834206962092416,7.686703801072159,6,15,5,0
2024-02-03,1,0,3,2077,2156,30,0,4.050789184732972,8.06150228130361,2,3,5,1
2024-04-10,0,10,8,1057,1646,37,1,22.055252115170283,4.25962562433811,4,10,2,1
2024-05-09,4,10,8,2180,1526,99,2,30.676943625917907,1.8824535390335893,5,9,3,1
2024-02-12,5,8,5,1945,1688,15,0,14.799591823480815,8.767012816948656,2,12,0,0
2024-06-11,0,0,3,1331,2104,1,0,8.62265033222281,9.363850932411609,6,11,1,0
2024-06-27,5,11,4,1382,438,14,0,1.9283144784594293,7.771150091047163,6,27,3,0
2024-05-16,0,2,5,1407,2119,35,1,22.212395488002507,2.3234606329297445,5,16,3,1
2024-08-01,4,2,1,878,505,7,0,2.180507371033868,9.311923542293211,8,1,3,0
2024-12-25,3,3,9,1069,1734,-1,0,6.005651709067365,7.84034328082357,12,25,2,0
2024-10-06,6,1,5,2134,428,38,0,8.005634641098007,7.895194692000005,10,6,6,1
2024-04-05,4,0,8,2097,827,13,0,4.67093731478214,9.00160012971431,4,5,4,0
2024-09-14,6,5,9,999,1497,13,0,0.9797208058131625,7.934132005474447,9,14,5,0
2024-12-08,1,0,2,1052,1428,14,0,14.09405103590016,8.96359027028259,12,8,6,0
2024-03-06,0,5,7,2177,1735,6,0,3.4496019704075724,8.049775618899643,3,6,2,0
2024-02-26,1,7,1,633,2332,-2,0,5.695965745051327,8.336116991335505,2,26,0,0
2024-07-13,6,3,4,1505,482,18,1,10.47487702696323,3.7717381752892254,7,13,5,1
2024-01-06,0,5,3,1490,1368,31,1,12.381683840059264,4.60117728433729,1,6,5,1
2024-08-26,0,2,1,1792,2290,77,2,27.96055584939265,1.8203258204621795,8,26,0,1
2024-12-18,2,8,6,1177,416,105,2,49.24110127307617,1.3090588015526128,12,18,2,1
2024-08-28,2,10,9,2239,1872,24,0,12.263971912957569,9.999079023850612,8,28,2,1
2024-12-09,1,3,2,680,1057,64,2,30.157398640980237,1.3531689466250767,12,9,0,1
2024-08-18,2,9,8,1486,1884,28,1,13.454693298551128,2.3108758160146783,8,18,6,1
2024-07-23,3,10,0,1791,1921,26,1,11.271898328856942,2.1665816043864266,7,23,1,1
2024-04-27,3,11,7,846,1992,25,1,13.692363758582031,4.747824039377876,4,27,5,1
2024-08-10,0,3,5,2131,763,37,0,14.553342493163722,7.254291198635469,8,10,5,1
2024-06-21,0,3,8,2152,2455,17,0,13.285690489688712,8.073126507089802,6,21,4,1
2024-06-25,5,3,10,573,2262,28,1,10.139677697197513,2.127059275545791,6,25,1,1
2024-12-20,3,10,11,880,1140,9,0,4.795502749661913,8.345510037485868,12,20,4,0
2024-11-22,2,2,10,1516,1284,0,0,9.447930331558275,8.137875191549858,11,22,4,0
2024-12-15,1,10,7,2076,531,48,1,24.439040234289,4.877156432800398,12,15,6,1
2024-05-27,6,5,11,1033,1875,12,1,17.317248533809877,2.1487604184657467,5,27,0,0
2024-02-14,2,10,0,1381,509,84,2,42.72299171855106,1.4707847937596996,2,14,2,1
2024-03-01,2,8,7,1791,1042,37,1,12.896526004461377,2.8908018756440708,3,1,4,1
2024-11-07,0,0,10,1477,1367,10,0,8.760540283346335,7.327094747345464,11,7,3,0
2024-09-04,2,9,11,1267,1424,8,0,13.16356896325555,8.714840921898105,9,4,2,0
2024-03-26,5,9,5,579,487,-2,0,13.934555644291487,7.062169625291559,3,26,1,0
2024-08-11,6,7,11,1176,1075,13,0,1.0799734386280058,8.518000795309526,8,11,6,0
2024-10-02,4,2,4,563,538,71,2,34.96209994276431,1.249534036081659,10,2,2,1
2024-01-03,4,5,6,1390,1159,142,2,48.131771336935465,1.7835597133895993,1,3,2,1
2024-12-31,3,5,0,643,1376,128,2,41.11253514184665,1.5235814874453626,12,31,1,1
2024-11-05,5,3,0,894,1366,56,2,37.1270697335084,1.4909033599296235,11,5,1,1
2024-01-06,0,0,7,1907,2038,21,0,2.772303624745612,9.978437770046805,1,6,5,1
2024-10-16,5,3,2,2142,1537,20,0,5.493735366874178,7.625124066516957,10,16,2,1
2024-07-20,4,7,5,1560,1622,4,0,4.080620423476363,7.209617991323377,7,20,5,0
2024-12-24,0,2,9,2171,934,70,1,10.182031275553344,3.341791023114254,12,24,1,1
2024-01-18,2,8,9,1886,461,47,0,3.91349139351088,7.599674542716891,1,18,3,1
2024-11-06,0,6,2,1633,2278,20,0,14.258929661187334,7.456750608508351,11,6,2,1
2024-07-27,2,4,9,1063,1010,33,1,21.695573028352747,3.611590135226325,7,27,5,1
2024-07-31,6,5,2,1933,2098,40,0,0.7961763527338317,7.215040459976136,7,31,2,1
2024-02-21,0,10,6,1669,1324,15,0,8.046139679445368,9.37121994576932,2,21,2,0
2024-05-20,5,9,0,1348,1242,2,0,2.1620421606184297,7.991827208487128,5,20,0,0
2024-08-26,6,6,1,1812,1038,31,0,13.541197566113809,9.849263844535129,8,26,0,1
2024-12-31,4,5,4,1441,1141,7,0,11.87861512769399,8.246081665067777,12,31,1,0
2024-01-22,1,0,11,1760,1695,13,0,13.406735892995618,8.117151241610092,1,22,0,0
2024-12-29,6,6,5,1357,2202,26,1,24.395848029959016,3.390219656746638,12,29,6,1
2024-04-08,5,10,8,587,1037,33,1,10.410773017684283,3.8582145572644726,4,8,0,1
2024-09-12,4,0,4,1751,829,22,0,1.6278040436955876,9.52538401484637,9,12,3,1
2024-04-26,3,10,3,1089,345,17,0,9.049727037190316,9.892616454092778,4,26,4,1
2024-11-01,3,10,1,2107,978,59,1,22.66307412938368,4.993304222579236,11,1,4,1
2024-09-27,3,0,2,1921,1947,54,1,19.95176832484424,4.745996494892384,9,27,4,1
2024-12-21,2,4,0,2247,964,114,2,41.07628873057508,1.6194480593551908,12,21,5,1
2024-06-14,2,6,3,850,513,16,0,12.238546224005905,9.383148793022697,6,14,4,1
2024-12-30,6,3,4,979,1634,43,1,14.337424835656886,3.663365177760873,12,30,0,1
2024-03-31,1,9,0,1568,2292,53,1,10.925502705114116,3.339950267543543,3,31,6,1
2024-02-11,4,11,10,1073,2190,-10,0,0.5050071184509647,8.958676668913041,2,11,6,0
2024-02-10,4,7,1,837,1025,-11,0,9.777356965202204,9.063959634829647,2,10,5,0
2024-12-15,0,7,5,673,1819,11,1,14.95728530202721,3.281411566686979,12,15,6,0
2024-02-03,5,9,11,1677,1328,46,1,20.686227024598946,4.455261094183124,2,3,5,1
2024-06-22,2,7,0,759,1598,45,1,17.6098307584216,2.032273371778963,6,22,5,1
2024-11-07,5,4,7,1770,2110,17,0,6.744774536793469,7.632460692265309,11,7,3,1
2024-01-12,5,4,10,822,607,23,0,3.679900654333364,8.069582226534752,1,12,4,1
2024-02-02,6,2,0,2268,1471,7,0,1.4742106660127918,8.807348933780332,2,2,4,0
2024-11-12,5,4,1,805,1588,22,0,12.977986238725313,9.176790807611765,11,12,1,1
2024-02-06,0,0,5,825,1160,34,1,22.49129498129835,4.9510785008499045,2,6,1,1
2024-08-31,6,0,9,590,733,13,0,13.433822964591776,9.532172311611449,8,31,5,0
2024-02-22,0,9,5,928,1597,-1,0,14.956666664300933,9.38378867703997,2,22,3,0
2024-01-01,6,1,11,1888,585,24,0,12.804043582128475,7.35641656206016,1,1,0,1
2024-05-18,1,7,2,1835,1476,57,0,14.53638888459136,8.532153055168468,5,18,5,1
2024-12-02,3,4,6,1746,658,6,0,8.566431035455079,7.704504050138518,12,2,0,0
2024-04-12,3,8,0,1074,1856,23,0,11.44055231119944,7.725241892904775,4,12,4,1
2024-12-16,6,2,3,1640,1143,-4,0,7.244848787339788,7.467481440377518,12,16,0,0
2024-02-06,6,8,3,1804,485,4,0,6.740976419513906,7.540419225617688,2,6,1,0
2024-12-13,2,2,7,1999,2155,50,1,15.504805580956464,4.158584719603033,12,13,4,1
2024-09-26,5,6,1,2294,1535,-5,0,5.078667127220916,9.586798802507696,9,26,3,0
2024-08-13,5,9,11,2075,1673,15,0,6.959009689033261,8.25948390023515,8,13,1,0
2024-09-12,3,6,9,1337,506,9,0,5.9641199036992285,9.339165041647265,9,12,3,0
2024-09-10,6,9,8,1383,2297,-2,0,6.995997198954397,8.983759445076853,9,10,1,0
2024-09-18,5,3,9,910,1690,20,0,6.211175025226655,7.753003519142643,9,18,2,1
2024-01-22,3,11,7,916,1419,53,2,29.45411428466109,1.6708934538398554,1,22,0,1
2024-07-26,1,2,4,868,1500,-5,0,10.710781568628668,7.865792648717904,7,26,4,0
2024-08-07,5,0,5,1274,1159,111,2,40.66425354289211,0.7357217817923701,8,7,2,1
2024-04-17,0,9,3,2165,895,32,1,22.740189325384804,4.0312736983251645,4,17,2,1
2024-09-30,4,4,11,1508,812,10,1,17.993937586281593,3.128096995209962,9,30,0,0
2024-07-13,2,6,9,1598,1263,24,1,18.392070284508424,3.468149033826257,7,13,5,1
2024-03-07,1,7,9,2192,1185,92,2,25.094223267952984,1.391054956453733,3,7,3,1
2024-11-13,6,8,1,599,2248,55,2,40.71493056054808,1.6726947285969287,11,13,2,1
2024-08-27,2,10,7,2155,882,24,0,9.49043452659743,9.326810254602243,8,27,1,1
2024-08-09,2,6,8,1450,2204,0,0,0.7796885214327304,7.136084206445292,8,9,4,0
2024-09-04,2,9,1,622,1944,-5,0,2.357670026333431,9.871795657616346,9,4,2,0
2024-11-14,0,8,6,2269,2213,41,0,3.817735893625019,9.983216810588925,11,14,3,1
2024-11-25,6,7,11,1611,2175,34,1,16.605340796094858,4.37148980652725,11,25,0,1
2024-09-07,4,8,6,1357,1487,141,2,49.76297005937808,1.3607916533494049,9,7,5,1
2024-07-28,5,9,3,673,770,0,0,12.01675645009158,7.360803676188439,7,28,6,0
2024-07-29,2,1,11,1415,2339,12,0,9.62100436752058,8.377683808413721,7,29,0,0
2024-07-15,1,9,7,2282,2060,30,1,11.34682578138752,4.759035453492681,7,15,0,1
2024-07-25,0,10,9,2133,1124,33,0,1.6436631709940952,8.658655414476447,7,25,3,1
2024-11-08,5,7,0,1690,1303,30,0,8.23056699146049,9.475477369221014,11,8,4,1
2024-08-12,4,2,11,1342,351,35,0,0.0350398358390668,8.981841120452435,8,12,0,1
2024-08-23,5,5,2,827,1142,1,0,12.838077407032378,7.725591982000909,8,23,4,0
2024-04-20,0,9,7,2145,2044,3,0,14.629222558115403,7.014148241220386,4,20,5,0
2024-04-26,2,11,0,1523,513,16,0,3.199268877089592,7.814097168795866,4,26,4,1
2024-04-02,0,7,8,965,1094,7,0,6.255834507218577,7.553268565565947,4,2,1,0
2024-08-09,2,11,9,2162,1062,57,1,19.31167950523703,3.7480030436016576,8,9,4,1
